catalog_id,merchant,price,currency,in_stock,timestamp
prod_50102312a8384a279f3ed851c4eaf4f2,eBay - rybou73,27.07,USD,FALSE,4/15/2025 10:59
prod_50102312a8384a279f3ed851c4eaf4f2,eBay - rybou73,27.07,USD,FALSE,4/14/2025 15:41
prod_49efd69afc0f4ec9be11b5854c35eff6,Orvis,110,USD,FALSE,4/15/2025 10:59
prod_daeecf009b7f48459f2823b1946da64a,Orvis,89.4,USD,FALSE,4/15/2025 10:59
prod_608b2442f3ff4948bae872c8ccc5bb8e,Orvis,89,USD,FALSE,4/15/2025 10:59
prod_608b2442f3ff4948bae872c8ccc5bb8e,Orvis,89,USD,FALSE,4/14/2025 15:41
prod_50b4c4781bf84df39edbd456352b8ead,Amazon.com - Seller,269.99,USD,TRUE,4/14/2025 15:41
prod_c8e4efc1061f47b8ac19bc4f4aa53369,Amazon.com - Seller,279.99,USD,TRUE,4/14/2025 15:41
prod_188c41cfe3954d63b41acf048ae28dc1,grandpatio.com,204.99,USD,TRUE,4/15/2025 10:59
prod_b7d947515f0e4dacb3ba061e351f8555,Dave's New York,49.99,USD,FALSE,4/15/2025 10:59
prod_85164132897a490b960b5cbce729b69c,JCPenney,48.65,USD,FALSE,4/14/2025 15:41
prod_77826a5a322840ccb385244bcc929271,eBay - kcargo56,42,USD,FALSE,4/14/2025 15:41
prod_7aaa6681865046a0882c7083b19b62a1,Levi's,39.99,USD,FALSE,4/15/2025 10:59
prod_7aaa6681865046a0882c7083b19b62a1,Levi's,39.99,USD,FALSE,4/14/2025 15:41
prod_0b02a78a6c1145599bf3d97d02683930,Levi's,48.65,USD,FALSE,4/15/2025 10:59
prod_d4a1a08eb7b2456ab45a54a514416209,Levi's,55.65,USD,FALSE,4/15/2025 10:59
prod_583c6dcd7e814e1eba513112cb3d0e7f,Levi's,64.98,USD,FALSE,4/15/2025 10:59
prod_a0099f1ed103423ab8462744dc991fa7,Macy's,47.7,USD,FALSE,4/15/2025 10:59
prod_95d631736dd14624a32424d2468d0399,Levi's,48.65,USD,FALSE,4/15/2025 10:59
prod_8fe0ff7db1f944a082979086ddb3db4f,Levi's,34.98,USD,FALSE,4/15/2025 10:59
prod_8fe0ff7db1f944a082979086ddb3db4f,Levi's,34.98,USD,FALSE,4/14/2025 15:41
prod_737b268d42944b7c977e59b111753bd5,Rhone,103.6,USD,TRUE,4/15/2025 10:59
prod_37af7ffdf4f945ebbce4273e4eff94be,Poshmark,35,USD,FALSE,4/15/2025 10:59
prod_eeba42d09b464f628b592f381080165d,eBay - blurrr_llc,26.99,USD,FALSE,4/15/2025 10:59
prod_80391d6e03384b5b9bde0a1cdd2bd6aa,Bloomingdale's,98,USD,FALSE,4/15/2025 10:59
prod_2f70678c271443e190991ead14c83163,Poshmark,50,USD,FALSE,4/15/2025 10:59
prod_6293cf2b2a79428e9bda06e931c4613d,eBay - majest76,49.95,USD,FALSE,4/15/2025 10:59
prod_6293cf2b2a79428e9bda06e931c4613d,eBay - majest76,49.95,USD,FALSE,4/14/2025 15:41
prod_f8767d94ffec49d5b59564bb3d0ec81b,REI,118,USD,TRUE,4/15/2025 10:59
prod_f8767d94ffec49d5b59564bb3d0ec81b,REI,118,USD,TRUE,4/14/2025 15:41
prod_4cc3d84b16374ccb8257e9160e78bf9c,eBay - countless_finds,24.95,USD,FALSE,4/15/2025 10:59
prod_48ca202e369e4b67b06222342d6733e7,REI,81.93,USD,TRUE,4/15/2025 10:59
prod_bd1c4f0bf0fe475493a40d7b823785e0,Rhone,44,USD,TRUE,4/15/2025 10:59
prod_bd1c4f0bf0fe475493a40d7b823785e0,Rhone,44,USD,TRUE,4/14/2025 15:41
prod_8ed7bbef25ec496b9f243e0671257de4,Rhone,128,USD,TRUE,4/15/2025 10:59
prod_8ed7bbef25ec496b9f243e0671257de4,Nordstrom,128,USD,TRUE,4/14/2025 15:41
prod_f8d26e88cde74e9b91cd4c5629893d99,Vuori Clothing,128,USD,TRUE,4/15/2025 10:59
prod_4fc60c0582584347b3fd9ee6a79b1eaa,Vuori Clothing,128,USD,TRUE,4/15/2025 10:59
prod_4fc60c0582584347b3fd9ee6a79b1eaa,Vuori Clothing,128,USD,TRUE,4/14/2025 15:41
prod_73995a6b78b24c308bd6d8bdce17f64d,Vuori Clothing,98,USD,TRUE,4/14/2025 15:41
prod_0c395da2bde34589a94cb431e8db71c7,Vuori Clothing,138,USD,TRUE,4/15/2025 10:59
prod_49850849a97a46e5bb2642e12b1bb4bd,Hansen Surfboards,98,USD,TRUE,4/15/2025 10:59
prod_b3e614b2e3f84f548853228a72fce464,eBay - madd-dealz2,52.49,USD,TRUE,4/14/2025 15:41
prod_3c1044dc291845ed8923601b8ad31bd0,Mountain High Outfitters,98,USD,FALSE,4/15/2025 10:59
prod_d21b60d9cba047dfb0e39f17c3fe3ceb,Vuori Clothing,148,USD,TRUE,4/15/2025 10:59
prod_6317073c2bff460a8b23a9bca47a2e18,Vuori Clothing,94,USD,TRUE,4/15/2025 10:59
prod_6317073c2bff460a8b23a9bca47a2e18,Vuori Clothing,94,USD,TRUE,4/14/2025 15:41
prod_472e00e650674c7d9e36dc9a273d4cf4,REI,108,USD,TRUE,4/15/2025 10:59
prod_7825981260b3464b87cd7a24434f4879,CRAFTD London,119.99,USD,TRUE,4/15/2025 10:59
prod_7825981260b3464b87cd7a24434f4879,CRAFTD London,119.99,USD,TRUE,4/14/2025 15:41
prod_06067953a00d45319d6d5de852d2ce36,CRAFTD London,159.99,USD,TRUE,4/15/2025 10:59
prod_eb91fdd91bc44c8d90c95168d8cdcf7f,CRAFTD London,69.99,USD,TRUE,4/15/2025 10:59
prod_a3e99d5892ba4827b8b055587278dfd7,CRAFTD London,94.99,USD,TRUE,4/15/2025 10:59
prod_479ada1154b54707929344347d0970dc,CRAFTD London,199.99,USD,TRUE,4/15/2025 10:59
prod_8e650362d3084ec9a9c33410236dd524,CRAFTD London,134.99,USD,TRUE,4/15/2025 10:59
prod_8e650362d3084ec9a9c33410236dd524,CRAFTD London,134.99,USD,TRUE,4/14/2025 15:41
prod_969965ebc8c0427795ae93759fb27e55,CRAFTD London,134.99,USD,TRUE,4/15/2025 10:59
prod_969965ebc8c0427795ae93759fb27e55,CRAFTD London,134.99,USD,TRUE,4/14/2025 15:41
prod_b2d83f0ad6844b798531dce1f9a6e4ee,CRAFTD London,94.99,USD,TRUE,4/15/2025 10:59
prod_aee9f69ab7ff4a94b691e21f30ec63e9,CRAFTD London,104.99,USD,TRUE,4/15/2025 10:59
prod_aee9f69ab7ff4a94b691e21f30ec63e9,CRAFTD London,104.99,USD,TRUE,4/14/2025 15:41
prod_8b383966c2eb47c08015fc8418af2ea5,CRAFTD London,89.99,USD,TRUE,4/15/2025 10:59
prod_b0a161fe705e43f5994c839939c96d22,GoFloats,379.99,USD,TRUE,4/15/2025 10:59
prod_b0a161fe705e43f5994c839939c96d22,GoFloats,379.99,USD,TRUE,4/14/2025 15:41
prod_e69fcac25e534f7e9ae26ba937251094,Lowe's,571.05,USD,FALSE,4/15/2025 10:59
prod_1e15e51cbf3a47098fee4b9c73e5600e,Lowe's,229.99,USD,FALSE,4/15/2025 10:59
prod_1e15e51cbf3a47098fee4b9c73e5600e,Target,229.99,USD,TRUE,4/14/2025 15:41
prod_2e8b8e0325f440199f75ccc1f3049f00,Lowe's,79.99,USD,FALSE,4/15/2025 10:59
prod_2e8b8e0325f440199f75ccc1f3049f00,GoSports,79.99,USD,TRUE,4/14/2025 15:41
prod_831d271d672f4e9c9c418c11ced69d7d,Amazon.com,499.99,USD,TRUE,4/15/2025 10:59
prod_4629389e7ae1486fae726734e291e064,GoSports,24.99,USD,FALSE,4/15/2025 10:59
prod_4629389e7ae1486fae726734e291e064,GoSports,24.99,USD,FALSE,4/14/2025 15:41
prod_65a7e25365974b3d9ab4617bbd2e20bb,GoSports,129.99,USD,TRUE,4/15/2025 10:59
prod_9233fdf33166478682ca09cb5e65280b,Cabela's,349.99,USD,TRUE,4/15/2025 10:59
prod_9233fdf33166478682ca09cb5e65280b,Cabela's,349.99,USD,TRUE,4/14/2025 15:41
prod_a23f2afc16854fb08e8b28c680c7efe0,Amazon.com,34.99,USD,FALSE,4/15/2025 10:59
prod_a23f2afc16854fb08e8b28c680c7efe0,Amazon.com,34.99,USD,FALSE,4/14/2025 15:41
prod_bc398c3b42d842c38ce6d70f9d6cf4a6,GoSports,349.99,USD,TRUE,4/15/2025 10:59
prod_c733d0e44aa04d3fbfcd3a687daa6f09,MindWare,41.95,USD,TRUE,4/15/2025 10:59
prod_c733d0e44aa04d3fbfcd3a687daa6f09,MindWare,41.95,USD,TRUE,4/14/2025 15:41
prod_6405f541a1ad4db780e0d6d0d69ce0a2,GoSports,129.99,USD,TRUE,4/15/2025 10:59
prod_6405f541a1ad4db780e0d6d0d69ce0a2,GoSports,129.99,USD,TRUE,4/14/2025 15:41
prod_b681d1403e674dfea36b9a4253d16d4c,Faherty,129,USD,TRUE,4/15/2025 10:59
prod_e19f65e5a2f24d14b600327c649da613,Faherty,259,USD,TRUE,4/15/2025 10:59
prod_bca19597da13493aaefa2ce2a796b383,Faherty,178,USD,TRUE,4/15/2025 10:59
prod_f9cbd8650cb9422c903125b26596e118,Faherty,89,USD,TRUE,4/15/2025 10:59
prod_f9cbd8650cb9422c903125b26596e118,Faherty,89,USD,TRUE,4/14/2025 15:41
prod_5ba47c5643eb4518bdb525b7d4863d8a,lululemon,128,USD,TRUE,4/15/2025 10:59
prod_0caea31fbe444045aa47e37dd0923e4c,lululemon,128,USD,TRUE,4/14/2025 15:41
prod_b2c418d715d340278eee931a606d640f,lululemon,128,USD,TRUE,4/15/2025 10:59
prod_b2c418d715d340278eee931a606d640f,lululemon,128,USD,TRUE,4/14/2025 15:41
prod_6e57f5bb82094120b4dfa5a45d1e228d,Reigning Champ US,110,USD,TRUE,4/15/2025 10:59
prod_cc76cf079c99466abdb2235241e4c712,Reigning Champ US,110,USD,TRUE,4/15/2025 10:59
prod_e416c897fe00426cb22a02337dc1db8f,Reigning Champ US,110,USD,TRUE,4/14/2025 15:41
prod_d07120055db64dc28c2ac138eabc1fc9,Reigning Champ US,110,USD,TRUE,4/14/2025 15:41
prod_62b15f48c87f4a1c81309483cbafce82,TXDXE,50,USD,FALSE,4/15/2025 10:59
prod_362d09c259c742ddb7c28ea1d886ba55,Reigning Champ US,110,USD,TRUE,4/15/2025 10:59
prod_362d09c259c742ddb7c28ea1d886ba55,Reigning Champ US,110,USD,TRUE,4/14/2025 15:41
prod_bea5a2c557684ba98907c513d039a334,Reigning Champ US,110,USD,TRUE,4/15/2025 10:59
prod_ac238827a3ae4144907a83ca8d4c3662,evolveclothinggallery.com,110,USD,TRUE,4/15/2025 10:59
prod_e0544c4e297a4e0fa4c55de9533c9171,L.L.Bean,49.99,USD,TRUE,4/15/2025 10:59
prod_c74c48c64ef0484291af66a58bf6cd43,L.L.Bean,34.99,USD,TRUE,4/15/2025 10:59
prod_6ab67f2448144ee5b8a5c85a83361bca,L.L.Bean,74.99,USD,TRUE,4/14/2025 15:41
prod_c4b019322db14e4f8f56599520ab2393,Marine Layer,32,USD,TRUE,4/15/2025 10:59
prod_05635ae46ba64230bbaa07aaf9f7e057,Gilbert & Evans,48,USD,TRUE,4/15/2025 10:59
prod_922e32f3afb64383925d6b500b19a1dd,Huckberry,54,USD,TRUE,4/15/2025 10:59
prod_922e32f3afb64383925d6b500b19a1dd,Huckberry,54,USD,TRUE,4/14/2025 15:41
prod_a37b7c0894304f83b9dd05d25ac44b1a,Lyst,54,USD,FALSE,4/15/2025 10:59
prod_5ea593f0ef9c4bebbdef31711b7961eb,Outdoor Voices,88,USD,TRUE,4/15/2025 10:59
prod_6a9698513d854327b1281f5f445bbf5a,Outdoor Voices,98,USD,TRUE,4/15/2025 10:59
prod_cc68c8ef278244f6af7567121b23a34b,Ministry of Supply,95,USD,TRUE,4/15/2025 10:59
prod_0f03c7a3f7d14a23b5ee86a7bb4b8db2,eBay,79.99,USD,TRUE,4/15/2025 10:59
prod_caa9306685c14f1a96f4a3e7027ff7e5,Poshmark,32,USD,FALSE,4/15/2025 10:59
prod_caa9306685c14f1a96f4a3e7027ff7e5,eBay - jerzeyjayllc,75,USD,FALSE,4/14/2025 15:41
prod_11522db0d97a470494f86cec46dd6b46,Ministry of Supply,74,USD,TRUE,4/15/2025 10:59
prod_11522db0d97a470494f86cec46dd6b46,Ministry of Supply,74,USD,TRUE,4/14/2025 15:41
prod_712194be9bda4c8cb0e54cdd2621c8b9,eBay - jaflet_51,49.95,USD,FALSE,4/15/2025 10:59
prod_64c2aad7195243cf820a62b0dcea3b20,Taelor,65.1,USD,TRUE,4/15/2025 10:59
prod_64c2aad7195243cf820a62b0dcea3b20,Taelor,65.1,USD,TRUE,4/14/2025 15:41
prod_72c29e7ca00244ccb0bd97ea43792329,Ministry of Supply,49,USD,TRUE,4/15/2025 10:59
prod_b0ccdd42c6524e608bf345f2dfc203d8,Ministry of Supply,159,USD,TRUE,4/15/2025 10:59
prod_b0ccdd42c6524e608bf345f2dfc203d8,Ministry of Supply,159,USD,TRUE,4/14/2025 15:41
prod_096080731b3241c8939dee86b9498dd6,Ministry of Supply,94,USD,TRUE,4/15/2025 10:59
prod_48b052cd89464acda018cb32f3a9ec62,Ministry of Supply,159,USD,TRUE,4/15/2025 10:59
prod_eac810f108a046ddad984136777ff179,Ministry of Supply,79,USD,TRUE,4/15/2025 10:59
prod_3b50c428d28e4609bc56705561e1e7fa,Poshmark,32,USD,FALSE,4/15/2025 10:59
prod_e305a72aacdd47e7ad0fbc0ef14717ba,Everlane,35,USD,FALSE,4/15/2025 10:59
prod_e305a72aacdd47e7ad0fbc0ef14717ba,Everlane,35,USD,FALSE,4/14/2025 15:41
prod_9112f8d75e474408a78916e1c3540b41,Everlane,78,USD,FALSE,4/15/2025 10:59
prod_9112f8d75e474408a78916e1c3540b41,Everlane,78,USD,FALSE,4/14/2025 15:41
prod_c534684b67dc4beca929f44c9de5f696,Everlane,44,USD,FALSE,4/15/2025 10:59
prod_d9e767d3e6014563b6afe19095353378,Everlane,98,USD,FALSE,4/15/2025 10:59
prod_d9e767d3e6014563b6afe19095353378,Everlane,98,USD,FALSE,4/14/2025 15:41
prod_132f28af617c44ffb5ad930baf6dcf26,Everlane,88,USD,FALSE,4/15/2025 10:59
prod_132f28af617c44ffb5ad930baf6dcf26,Everlane,88,USD,FALSE,4/14/2025 15:41
prod_7efb1f66118c455d94dc8d3c2a10e1d0,Everlane,88,USD,FALSE,4/15/2025 10:59
prod_7efb1f66118c455d94dc8d3c2a10e1d0,Everlane,88,USD,FALSE,4/14/2025 15:41
prod_cb3fc7ca995d4d6eb74e2966d51d9d5e,Poshmark,50,USD,FALSE,4/15/2025 10:59
prod_cb3fc7ca995d4d6eb74e2966d51d9d5e,Poshmark,50,USD,FALSE,4/14/2025 15:41
prod_e4867694235f4f0db354a041ad40f331,Editorialist,88,USD,FALSE,4/15/2025 10:59
prod_e4867694235f4f0db354a041ad40f331,Editorialist,88,USD,FALSE,4/14/2025 15:41
prod_d8da45c7fa2d46f786b2def6ee3d49c7,Everlane,78,USD,FALSE,4/15/2025 10:59
prod_d8da45c7fa2d46f786b2def6ee3d49c7,Everlane,78,USD,FALSE,4/14/2025 15:41
prod_ee450d0539034ca0ac916c5041b086eb,The GLD Shop,279,USD,TRUE,4/15/2025 10:59
prod_ee450d0539034ca0ac916c5041b086eb,The GLD Shop,279,USD,TRUE,4/14/2025 15:41
prod_e0d73fe7dc594032ae00ec6ecefb4260,Amazon.com - Seller,459,USD,TRUE,4/14/2025 15:41
prod_0b8595c11f3743dfa771462081c0284c,Purple Leaf Garden,309,USD,TRUE,4/15/2025 10:59
prod_ed1deabf8d6d4d30a6b7160b6c8f3a17,Home Depot,368.09,USD,TRUE,4/15/2025 10:59
prod_2acd60ee26de4694a67412b2b74977de,Amazon.com - Seller,322.15,USD,TRUE,4/15/2025 10:59
prod_2acd60ee26de4694a67412b2b74977de,Amazon.com - Seller,322.15,USD,TRUE,4/14/2025 15:41
prod_6a56068229fc4cd8a4b1bb5b539456aa,Steep & Cheap,134.25,USD,FALSE,4/15/2025 10:59
prod_6a56068229fc4cd8a4b1bb5b539456aa,Steep & Cheap,134.25,USD,FALSE,4/14/2025 15:41
prod_97c91950a30e43878d451b62f7079993,Macy's,59.7,USD,TRUE,4/15/2025 10:59
prod_10fb5385efd446b5b659e77df7a63a4b,Pendleton,74.62,USD,TRUE,4/15/2025 10:59
prod_10fb5385efd446b5b659e77df7a63a4b,Pendleton,74.62,USD,TRUE,4/14/2025 15:41
prod_f7edd4645e364a83a999424a8a6b5687,Backcountry.com,74.62,USD,TRUE,4/15/2025 10:59
prod_f7edd4645e364a83a999424a8a6b5687,Steep & Cheap,74.62,USD,FALSE,4/14/2025 15:41
prod_f0ca44a28fe54ffb8c3ed12c900f9468,Amazon.com,69.75,USD,TRUE,4/15/2025 10:59
prod_ebfdfccb708a4e519747e88a5b5b5702,Boot Barn,110.97,USD,TRUE,4/15/2025 10:59
prod_042e864be5994764b637b96e53bcd196,Kleinschmidt's Western Store,89.95,USD,TRUE,4/15/2025 10:59
prod_042e864be5994764b637b96e53bcd196,Kleinschmidt's Western Store,89.95,USD,TRUE,4/14/2025 15:41
prod_bd81355a4efa4a8da301afbb91fec3f0,Pendleton,96.75,USD,TRUE,4/15/2025 10:59
prod_f5fc3f3e689f425ab65c565e4962e671,Club Monaco,98,USD,FALSE,4/15/2025 10:59
prod_665f94a478dc4e5086c839d9d900674a,Club Monaco,148,USD,FALSE,4/15/2025 10:59
prod_e305e6ca69204e06a23451bb3577ff21,Lyst,128,USD,TRUE,4/15/2025 10:59
prod_e305e6ca69204e06a23451bb3577ff21,Lyst,128,USD,TRUE,4/14/2025 15:41
prod_67ac5d85354b442181c7223c788e52d6,Club Monaco,148,USD,FALSE,4/15/2025 10:59
prod_1e16998e2e254850a3b10c2abd4d5bf0,Club Monaco,89,USD,FALSE,4/15/2025 10:59
prod_8e78b16d575d4dbb9dd13c004cdd4838,Poshmark,55,USD,FALSE,4/14/2025 15:41
prod_d2ef664cd8334917b18a3ac1d646e1c7,Club Monaco,198,USD,FALSE,4/15/2025 10:59
prod_e019d83e06c14e5883292f41222616be,MR PORTER,45,USD,TRUE,4/15/2025 10:59
prod_e019d83e06c14e5883292f41222616be,MR PORTER,45,USD,TRUE,4/14/2025 15:41
prod_9493bd270c394bdc8effefa0f82f23ef,Amazon.com,99.23,USD,TRUE,4/15/2025 10:59
prod_9493bd270c394bdc8effefa0f82f23ef,Amazon.com,97.08,USD,TRUE,4/14/2025 15:41
prod_f6de360888db47d1843f56bd499e1105,Jaxxon,228,USD,TRUE,4/15/2025 10:59
prod_89ec1e3b2d9d4cedb522a87bb2de6e96,Jaxxon,248,USD,TRUE,4/15/2025 10:59
prod_cc33af6e37db4dcda5eba1dd3ba3a8d2,Jaxxon,298,USD,TRUE,4/15/2025 10:59
prod_cc33af6e37db4dcda5eba1dd3ba3a8d2,Jaxxon,298,USD,TRUE,4/14/2025 15:41
prod_3468495eb7934497a8febe88ad440315,Jaxxon,149,USD,TRUE,4/15/2025 10:59
prod_3468495eb7934497a8febe88ad440315,Jaxxon,179,USD,TRUE,4/14/2025 15:41
prod_cfe2c7b569504fb4aaebe053c59b54d5,Jaxxon,299,USD,TRUE,4/15/2025 10:59
prod_cfe2c7b569504fb4aaebe053c59b54d5,Jaxxon,299,USD,TRUE,4/14/2025 15:41
prod_2c02020818954c5d8af17dbe038052a8,Jaxxon,399,USD,TRUE,4/15/2025 10:59
prod_2c02020818954c5d8af17dbe038052a8,Jaxxon,399,USD,TRUE,4/14/2025 15:41
prod_d4900ce224e342a48ad0a3ccaf1a70ce,Jaxxon,1599,USD,TRUE,4/15/2025 10:59
prod_434e9f6196544182a32ace6a0d6d17fb,Jaxxon,124,USD,TRUE,4/15/2025 10:59
prod_434e9f6196544182a32ace6a0d6d17fb,Jaxxon,124,USD,TRUE,4/14/2025 15:41
prod_d487151966af404faadea29c1e72561c,Jaxxon,399,USD,TRUE,4/15/2025 10:59
prod_d487151966af404faadea29c1e72561c,Jaxxon,399,USD,TRUE,4/14/2025 15:41
prod_b9ee14dcce47448faca99671d71568b8,Jaxxon,199,USD,TRUE,4/15/2025 10:59
prod_28ba6511eb2c43a284ab2b46f9ecf9cd,Jaxxon,498,USD,TRUE,4/15/2025 10:59
prod_8b4899cf92ad4d1cb956836e1c8f3e74,Jaxxon,498,USD,TRUE,4/15/2025 10:59
prod_8b4899cf92ad4d1cb956836e1c8f3e74,Jaxxon,498,USD,TRUE,4/14/2025 15:41
prod_e11185dbff1944eb8ed5046ea9698e91,Jaxxon,348,USD,TRUE,4/15/2025 10:59
prod_6dd999d072ac42ba9149de70d5a21a5b,Jaxxon,318,USD,TRUE,4/15/2025 10:59
prod_6dd999d072ac42ba9149de70d5a21a5b,Jaxxon,318,USD,TRUE,4/14/2025 15:41
prod_5b935f28f27146448a0654904a3627b7,Jaxxon,249,USD,TRUE,4/15/2025 10:59
prod_5b935f28f27146448a0654904a3627b7,Jaxxon,199,USD,TRUE,4/14/2025 15:41
prod_1e1a58edceb245d28aff04c4784133ec,Jaxxon,208,USD,TRUE,4/15/2025 10:59
prod_1e1a58edceb245d28aff04c4784133ec,Jaxxon,208,USD,TRUE,4/14/2025 15:41
prod_6d8f8dab8aa94803ba479108448bef51,Jaxxon,398,USD,TRUE,4/15/2025 10:59
prod_813f8ae7236e4154b456582898188abf,Carhartt Work in Progress,178,USD,TRUE,4/15/2025 10:59
prod_813f8ae7236e4154b456582898188abf,Carhartt Work in Progress,178,USD,TRUE,4/14/2025 15:41
prod_0223574249f84905b372e3cded07ad16,Carhartt Work in Progress,258,USD,TRUE,4/15/2025 10:59
prod_0223574249f84905b372e3cded07ad16,Carhartt Work in Progress,258,USD,TRUE,4/14/2025 15:41
prod_f389bdd653ef42d79de38a42bdae276b,USA Outdoor Furniture,4879.2,USD,TRUE,4/14/2025 15:41
prod_f389bdd653ef42d79de38a42bdae276b,USA Outdoor Furniture,4879.2,USD,TRUE,4/14/2025 15:41
prod_49a1a4ccb7374ea9acd30b6f5c6d14c3,calwesthome.com,3937.5,USD,TRUE,4/15/2025 10:59
